,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
78,2022-10-28T00:00:00+05:30,840.0,851.7,840.0,847.85,672420,50.82114063899671,26.36164855403047,35.576468862046184,,,2.346900278766449,826.5857142857143,831.4550000000002,833.9625,938.4354,Sell
79,2022-10-31T00:00:00+05:30,852.0,860.0,846.8,849.4,742224,59.04599659284496,25.421530800171155,34.1177153515698,,,2.365883282773725,828.4821428571429,835.8100000000001,834.2699999999999,933.7982000000001,Buy
80,2022-11-01T00:00:00+05:30,850.8,857.85,847.1,852.2,586915,67.2809326814592,24.373564314444643,32.76315852041316,,,2.2665029034911397,831.7642857142856,840.7049999999999,833.6674999999999,929.3584,Buy
81,2022-11-02T00:00:00+05:30,854.0,860.9,835.1,837.25,557363,54.566653711620674,24.475452577698594,32.03086885232211,,,2.305365435065862,832.6035714285714,842.4399999999999,834.0674999999999,924.79,Buy
82,2022-11-03T00:00:00+05:30,834.4,901.95,834.0,895.9,3513308,78.16196542311192,27.580777393577268,30.253630692852173,,,2.5281198192153096,839.2357142857144,849.485,835.49,921.9444,Buy
83,2022-11-04T00:00:00+05:30,900.0,914.7,873.15,886.4,1907332,73.47712037306907,28.578579008321753,29.10018716177821,,,2.811740035886876,844.9892857142858,853.985,836.9225,918.8758,Buy
84,2022-11-07T00:00:00+05:30,890.85,910.0,886.65,904.9,870453,77.11389703921046,28.22296622201306,28.029132454352386,,,3.2246162536566163,852.25,859.6850000000001,839.9125,915.3218,Buy
85,2022-11-09T00:00:00+05:30,909.35,911.1,885.0,888.85,713092,68.45062884666847,28.071325777583557,26.943959595592514,,,3.468924322708846,857.1750000000001,864.3149999999999,843.2125,910.8444000000001,Buy
86,2022-11-10T00:00:00+05:30,840.0,849.2,802.5,811.6,4591412,47.32160123767162,32.234088222041876,27.12080361911944,,,3.760173997013122,856.1857142857143,862.375,843.4799999999999,905.391,Buy
87,2022-11-11T00:00:00+05:30,819.7,828.15,814.3,820.05,1042266,45.747858992232615,31.11379620618174,27.285015926680156,,,3.7449294953576318,854.6607142857143,859.4399999999999,843.2075000000001,900.691,Buy
88,2022-11-14T00:00:00+05:30,823.5,830.5,805.6,827.05,1002838,45.85569469290399,30.6699536200259,27.658290856257906,,,3.567348595946545,853.1714285714286,857.36,844.4075,895.9609999999999,Buy
