,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
120,2022-12-28T00:00:00+05:30,442.05,444.55,437.1,440.2,1005266,35.817490494296564,10.707408048934264,35.821278364563284,,,2.5224520212136947,445.39285714285717,442.16,451.27750000000003,482.823,Sell
121,2022-12-29T00:00:00+05:30,441.0,444.5,435.1,437.15,1190306,36.825645035183726,10.614021759724672,35.00323177586966,,,2.4510052659375177,444.18928571428575,441.18500000000006,449.69000000000005,481.212,Sell
122,2022-12-30T00:00:00+05:30,440.0,441.35,436.25,438.3,866456,39.551641313050446,10.220163062601483,34.24361708636844,,,2.250244338886218,443.2571428571428,440.83000000000004,448.105,479.54,Sell
123,2023-01-02T00:00:00+05:30,439.9,439.9,429.2,434.8,1245057,34.7826086956522,10.25443712955852,34.16529380722125,,,2.1511484789128605,441.8821428571428,440.53999999999996,446.55250000000007,477.725,Sell
124,2023-01-03T00:00:00+05:30,434.8,447.3,433.5,441.3,1449571,40.476190476190496,10.50769162030434,32.98948515879083,,,1.866644481411946,440.9392857142857,440.825,445.3275,476.06200000000007,Sell
125,2023-01-04T00:00:00+05:30,441.75,444.95,438.05,441.2,959243,45.388349514563124,10.249999361711172,31.89766284239115,,,1.6870283073884624,440.53214285714284,439.58500000000004,444.355,474.39599999999996,Sell
126,2023-01-05T00:00:00+05:30,440.35,444.95,437.7,443.9,781594,51.724137931034434,10.035713693017517,30.92099038540521,,,1.4903215663229683,440.67857142857144,439.325,443.60749999999996,472.876,Sell
127,2023-01-06T00:00:00+05:30,444.25,455.65,440.4,442.05,1929565,53.80577427821524,10.408162714944837,28.86546022949912,,,1.391434562986045,440.9892857142857,439.78000000000003,443.00999999999993,471.126,Sell
128,2023-01-09T00:00:00+05:30,444.25,448.0,440.05,441.55,587711,52.72407732864676,10.232579663877347,26.912742563687473,,,1.3211744096176854,441.2107142857143,440.215,442.5200000000001,469.51199999999994,Sell
129,2023-01-10T00:00:00+05:30,442.7,451.9,442.2,450.0,1304312,46.41434262948205,10.240966830743249,25.574288855720027,,,1.215864778866521,440.95357142857137,441.04499999999996,442.3175,467.74899999999997,Sell
130,2023-01-11T00:00:00+05:30,453.0,454.0,445.8,447.55,1344932,51.15257958287597,10.095183485690159,24.578502680800238,,,1.0817478174919126,441.0285714285714,441.78000000000003,441.96999999999997,465.705,Sell
131,2023-01-12T00:00:00+05:30,450.2,451.05,443.05,446.35,844101,61.72185430463579,9.945527522426577,23.251628991789342,,,1.0783838067970102,441.6607142857143,442.7,441.9425,463.486,Sell
132,2023-01-13T00:00:00+05:30,446.35,448.1,430.3,435.15,1954518,47.89311408016443,10.50656127082468,22.685370601698562,,,1.159967019137623,441.5142857142857,442.38500000000005,441.60749999999996,461.02200000000005,Sell
133,2023-01-16T00:00:00+05:30,436.45,447.8,434.25,446.5,1437903,54.32432432432432,10.723949751480061,22.159559239471406,,,1.1360669522419289,441.85714285714283,443.555,442.0475,458.88,Sell
134,2023-01-17T00:00:00+05:30,446.0,447.35,438.75,442.8,820754,52.25303292894283,10.572239054945774,21.671305831689047,,,1.1298439770215767,442.04285714285714,443.70500000000004,442.265,456.59,Sell
135,2023-01-18T00:00:00+05:30,444.0,446.7,441.9,444.0,604579,56.13249776186215,10.159936265306792,21.217927667319714,,,0.9603996633231017,442.53214285714284,443.985,441.78499999999997,454.64200000000005,Sell
136,2023-01-19T00:00:00+05:30,443.1,448.75,441.2,445.2,1644372,56.17173524150266,9.973512246356307,20.45347239055763,,,0.9429274517763347,443.02500000000003,444.11500000000007,441.71999999999997,453.99000000000007,Sell
137,2023-01-20T00:00:00+05:30,446.0,448.65,443.0,444.7,827992,59.35727788279771,9.664689943045142,19.74362106213569,,,0.9276061598339762,443.73214285714283,444.38,442.08000000000004,453.09799999999996,Sell
138,2023-01-23T00:00:00+05:30,445.95,447.7,442.85,445.85,545319,54.78443743427971,9.320783518541916,19.107009481329854,,,0.9059209844088721,444.0571428571429,444.80999999999995,442.5125,452.2660000000001,Sell
139,2023-01-24T00:00:00+05:30,446.5,447.65,435.55,438.25,988604,47.32061762034515,9.519298981503205,19.509260363144534,,,0.9464422531763802,443.8464285714286,443.63499999999993,442.34,451.18600000000004,Sell
140,2023-01-25T00:00:00+05:30,438.25,438.25,416.6,417.75,2350736,32.05216197666441,10.385777625681547,21.515041089438736,,,1.6491256993663999,441.9785714285714,440.65500000000003,441.2174999999999,449.983,Sell
